,bbox_x1,bbox_y1,bbox_x2,bbox_y2,file_name,gray_scale,label,train/val
4881,1,98,420,269,04882.jpg,False,103,train
4882,117,465,1946,1123,04883.jpg,False,18,val
4883,31,35,236,162,04884.jpg,False,7,train
4884,318,374,1350,945,04885.jpg,False,24,val
4885,38,105,1565,740,04886.jpg,False,43,val
4886,8,1,258,165,04887.jpg,False,39,val
4887,20,33,241,163,04888.jpg,False,89,train
4888,108,114,546,384,04889.jpg,False,93,val
4889,40,25,567,378,04890.jpg,False,94,train
4890,39,179,1242,829,04891.jpg,False,71,val
4891,8,37,294,150,04892.jpg,False,1,train
4892,12,39,265,142,04893.jpg,False,15,val
4893,56,11,346,186,04894.jpg,False,107,val
4894,148,173,749,479,04895.jpg,False,131,train
4895,27,71,423,243,04896.jpg,False,55,val
4896,6,63,806,510,04897.jpg,False,183,train
4897,8,104,623,360,04898.jpg,False,73,train
4898,24,51,239,167,04899.jpg,False,64,train
4899,111,23,527,315,04900.jpg,False,51,val
4900,145,76,581,353,04901.jpg,False,143,train
4901,23,91,382,234,04902.jpg,False,97,train
4902,2,46,316,213,04903.jpg,False,84,train
4903,14,149,304,231,04904.jpg,False,157,train
4904,130,100,953,366,04905.jpg,False,184,train
4905,57,51,447,273,04906.jpg,False,101,train
4906,24,22,226,169,04907.jpg,False,133,train
4907,139,109,395,298,04908.jpg,False,157,train
4908,184,209,1227,727,04909.jpg,False,166,train
4909,203,227,1067,776,04910.jpg,False,103,train
4910,99,108,479,301,04911.jpg,False,109,val
4911,324,297,1242,788,04912.jpg,False,186,train
4912,14,5,388,254,04913.jpg,False,164,val
4913,24,216,1021,654,04914.jpg,False,96,train
4914,11,1,131,96,04915.jpg,False,33,train
4915,16,24,258,172,04916.jpg,False,106,train
4916,1,223,1172,611,04917.jpg,False,106,train
4917,15,60,242,175,04918.jpg,False,12,train
4918,151,112,1528,1069,04919.jpg,False,88,train
4919,46,60,575,354,04920.jpg,False,164,train
4920,166,170,1076,615,04921.jpg,False,163,train
4921,276,83,654,352,04922.jpg,False,146,train
4922,100,258,753,457,04923.jpg,False,15,train
4923,198,278,1502,1054,04924.jpg,False,42,val
4924,73,71,599,411,04925.jpg,False,110,train
4925,6,53,633,363,04926.jpg,False,143,train
4926,139,130,467,275,04927.jpg,False,37,train
4927,15,49,601,331,04928.jpg,False,112,train
4928,12,105,282,209,04929.jpg,False,41,train
4929,89,40,414,249,04930.jpg,False,136,val
4930,75,336,1487,786,04931.jpg,False,15,train
4931,127,36,1367,896,04932.jpg,False,139,train
4932,22,20,384,178,04933.jpg,False,180,train
4933,1,87,799,595,04934.jpg,False,168,train
4934,49,73,272,241,04935.jpg,False,156,train
4935,53,115,431,293,04936.jpg,False,71,train
4936,6,6,496,223,04937.jpg,False,138,train
4937,66,65,572,354,04938.jpg,False,85,train
4938,31,46,294,161,04939.jpg,False,104,train
4939,32,50,278,166,04940.jpg,False,22,train
4940,1,37,197,144,04941.jpg,False,160,train
4941,96,73,559,399,04942.jpg,False,7,train
4942,3,56,253,167,04943.jpg,False,71,train
4943,29,55,362,210,04944.jpg,False,18,train
4944,69,79,430,276,04945.jpg,False,33,train
4945,76,170,884,681,04946.jpg,False,26,train
4946,137,149,676,453,04947.jpg,False,109,train
4947,113,302,668,527,04948.jpg,False,95,train
4948,49,99,594,397,04949.jpg,False,16,train
4949,2,158,640,419,04950.jpg,False,86,train
4950,57,199,982,675,04951.jpg,False,43,train
4951,110,234,339,326,04952.jpg,False,151,train
4952,17,214,1587,742,04953.jpg,False,97,train
4953,94,163,736,377,04954.jpg,False,54,val
4954,48,246,1085,625,04955.jpg,False,175,val
4955,29,135,581,380,04956.jpg,False,14,train
4956,27,11,241,177,04957.jpg,False,26,train
4957,616,321,1111,574,04958.jpg,False,176,train
4958,14,73,254,172,04959.jpg,False,189,train
4959,44,67,250,171,04960.jpg,False,128,train
4960,84,89,686,424,04961.jpg,False,153,train
4961,8,108,350,240,04962.jpg,False,152,train
4962,19,13,409,268,04963.jpg,False,178,train
4963,3,12,300,211,04964.jpg,False,130,train
4964,50,88,440,254,04965.jpg,False,177,train
4965,17,62,187,123,04966.jpg,False,30,train
4966,4,144,799,526,04967.jpg,False,81,train
4967,19,104,616,385,04968.jpg,False,158,train
4968,2,34,355,176,04969.jpg,False,158,train
4969,45,88,799,573,04970.jpg,False,195,train
4970,110,133,565,368,04971.jpg,False,170,train
4971,197,105,1059,726,04972.jpg,False,37,train
4972,56,100,449,346,04973.jpg,False,36,train
4973,15,46,290,207,04974.jpg,False,130,train
4974,27,93,620,350,04975.jpg,False,37,val
4975,95,140,1344,860,04976.jpg,False,192,train
4976,23,78,601,403,04977.jpg,False,126,train
4977,125,165,574,469,04978.jpg,False,34,val
4978,1,167,645,445,04979.jpg,False,54,train
4979,61,230,577,457,04980.jpg,False,126,train
4980,47,272,919,638,04981.jpg,False,144,train
4981,78,264,961,563,04982.jpg,False,192,train
4982,49,93,225,169,04983.jpg,False,150,train
4983,11,103,617,310,04984.jpg,False,128,train
4984,10,44,1027,557,04985.jpg,False,116,train
4985,14,95,483,337,04986.jpg,False,119,train
4986,76,81,660,420,04987.jpg,False,130,train
4987,176,212,498,395,04988.jpg,False,101,val
4988,55,149,529,343,04989.jpg,False,43,train
4989,124,334,1390,859,04990.jpg,False,159,train
4990,14,26,189,91,04991.jpg,False,122,train
4991,23,73,486,336,04992.jpg,False,117,train
4992,42,90,613,398,04993.jpg,False,74,val
4993,27,8,417,346,04994.jpg,False,104,train
4994,26,84,401,284,04995.jpg,False,127,val
4995,77,139,803,549,04996.jpg,False,123,train
4996,80,42,448,285,04997.jpg,False,130,train
4997,8,51,799,411,04998.jpg,False,29,train
4998,55,80,978,667,04999.jpg,False,110,train
4999,15,37,258,180,05000.jpg,False,71,train
5000,1,27,640,438,05001.jpg,False,178,train
5001,26,46,481,228,05002.jpg,False,11,train
5002,8,29,276,178,05003.jpg,False,89,train
5003,71,137,595,441,05004.jpg,False,85,train
5004,56,60,346,222,05005.jpg,False,114,train
5005,22,13,292,188,05006.jpg,False,36,train
5006,39,142,617,354,05007.jpg,False,19,train
5007,71,77,575,381,05008.jpg,False,72,train
5008,71,16,399,321,05009.jpg,False,44,train
5009,27,84,281,184,05010.jpg,False,102,train
5010,1,31,140,77,05011.jpg,False,33,train
5011,42,77,617,463,05012.jpg,False,194,train
5012,16,59,472,304,05013.jpg,False,60,val
5013,58,364,970,682,05014.jpg,False,155,train
5014,172,99,853,696,05015.jpg,False,78,train
5015,256,171,580,359,05016.jpg,False,45,train
5016,23,53,271,198,05017.jpg,False,115,train
5017,23,67,605,392,05018.jpg,False,180,train
5018,59,61,558,410,05019.jpg,False,139,train
5019,6,81,613,420,05020.jpg,False,70,train
5020,86,237,979,588,05021.jpg,False,159,train
5021,50,243,1424,883,05022.jpg,False,144,train
5022,201,112,513,342,05023.jpg,False,9,train
5023,57,189,944,587,05024.jpg,False,185,train
5024,22,55,290,221,05025.jpg,False,120,train
5025,84,54,443,313,05026.jpg,False,136,train
5026,60,99,614,399,05027.jpg,False,189,train
5027,52,15,274,142,05028.jpg,False,27,train
5028,22,214,783,520,05029.jpg,False,39,train
5029,60,76,593,393,05030.jpg,False,0,train
5030,46,109,492,317,05031.jpg,False,164,train
5031,108,58,316,203,05032.jpg,False,70,train
5032,78,106,321,238,05033.jpg,False,51,train
5033,8,26,442,313,05034.jpg,False,66,train
5034,129,265,1980,1114,05035.jpg,False,118,train
5035,58,231,1145,770,05036.jpg,False,163,train
5036,111,123,657,436,05037.jpg,False,129,val
5037,41,52,218,170,05038.jpg,False,113,train
5038,106,17,517,360,05039.jpg,False,177,train
5039,381,293,863,512,05040.jpg,False,24,train
5040,3,6,202,159,05041.jpg,False,87,train
5041,147,119,1078,596,05042.jpg,False,5,val
5042,21,69,288,210,05043.jpg,False,189,train
5043,18,12,251,183,05044.jpg,False,130,train
5044,29,74,605,431,05045.jpg,False,191,train
5045,187,337,1438,862,05046.jpg,False,89,val
5046,51,46,439,250,05047.jpg,False,154,train
5047,40,70,562,350,05048.jpg,False,9,train
5048,190,167,581,383,05049.jpg,False,45,train
5049,40,70,1582,1030,05050.jpg,False,22,train
5050,29,40,418,319,05051.jpg,False,99,train
5051,83,93,686,425,05052.jpg,False,2,train
5052,21,154,607,367,05053.jpg,False,179,val
5053,41,78,990,711,05054.jpg,False,51,train
5054,187,225,886,762,05055.jpg,False,164,train
5055,37,180,978,619,05056.jpg,False,96,train
5056,63,106,435,329,05057.jpg,False,3,train
5057,18,55,625,389,05058.jpg,False,32,train
5058,139,298,756,598,05059.jpg,False,103,train
5059,153,59,861,658,05060.jpg,False,131,train
5060,267,753,3247,1744,05061.jpg,False,97,val
5061,22,22,310,222,05062.jpg,False,105,train
5062,36,56,605,455,05063.jpg,False,12,val
5063,85,79,530,401,05064.jpg,False,114,val
5064,37,102,605,389,05065.jpg,False,114,train
5065,25,74,221,174,05066.jpg,False,41,train
5066,17,46,383,230,05067.jpg,False,18,train
5067,80,231,1167,667,05068.jpg,False,42,train
5068,128,101,347,195,05069.jpg,False,37,train
5069,33,74,375,259,05070.jpg,False,76,train
5070,66,70,478,293,05071.jpg,False,51,train
5071,25,50,239,159,05072.jpg,False,37,train
5072,52,64,217,150,05073.jpg,False,102,train
5073,23,106,462,301,05074.jpg,False,77,train
5074,29,33,243,153,05075.jpg,False,24,train
5075,39,73,261,137,05076.jpg,False,150,train
5076,25,44,559,273,05077.jpg,False,6,val
5077,24,115,582,293,05078.jpg,False,102,train
5078,17,21,400,300,05079.jpg,False,158,train
5079,18,144,789,463,05080.jpg,False,78,train
5080,8,1,498,196,05081.jpg,False,50,train
5081,36,35,401,241,05082.jpg,False,65,train
5082,22,78,378,236,05083.jpg,False,12,train
5083,59,60,542,346,05084.jpg,False,97,train
5084,17,44,256,174,05085.jpg,False,22,train
5085,14,135,567,305,05086.jpg,False,14,train
5086,25,99,587,384,05087.jpg,False,34,val
5087,42,78,362,299,05088.jpg,False,177,train
5088,68,287,1228,667,05089.jpg,False,178,train
5089,134,43,467,158,05090.jpg,False,25,train
5090,97,141,955,585,05091.jpg,False,114,train
5091,26,48,459,335,05092.jpg,False,112,train
5092,13,122,393,283,05093.jpg,False,138,val
5093,43,114,486,253,05094.jpg,False,37,train
5094,51,193,1001,656,05095.jpg,False,41,train
5095,2,82,381,187,05096.jpg,False,152,val
5096,11,4,289,180,05097.jpg,False,159,val
5097,87,80,827,700,05098.jpg,False,145,train
5098,5,63,286,174,05099.jpg,False,106,train
5099,14,90,611,446,05100.jpg,False,119,train
5100,166,597,1949,1431,05101.jpg,False,163,train
5101,13,19,318,235,05102.jpg,False,84,train
5102,47,35,590,403,05103.jpg,False,93,train
5103,42,188,769,477,05104.jpg,False,144,train
5104,27,40,279,142,05105.jpg,False,29,train
5105,9,11,246,179,05106.jpg,False,124,train
5106,31,44,379,250,05107.jpg,False,151,train
5107,5,15,298,139,05108.jpg,False,107,train
5108,97,32,518,228,05109.jpg,False,182,train
5109,126,171,1665,1182,05110.jpg,False,148,train
5110,22,65,473,287,05111.jpg,False,92,train
5111,25,112,588,334,05112.jpg,False,65,train
5112,16,37,243,158,05113.jpg,False,105,val
5113,24,95,276,237,05114.jpg,False,20,train
5114,26,64,235,185,05115.jpg,False,112,train
5115,32,42,584,347,05116.jpg,False,13,train
5116,51,321,1517,1122,05117.jpg,False,186,train
5117,16,55,246,163,05118.jpg,False,79,train
5118,52,118,743,513,05119.jpg,False,195,train
5119,31,219,613,417,05120.jpg,False,193,train
5120,117,196,661,383,05121.jpg,False,123,train
5121,44,56,397,306,05122.jpg,False,19,train
5122,108,149,1137,637,05123.jpg,False,95,train
5123,26,147,629,386,05124.jpg,False,49,train
5124,42,170,591,389,05125.jpg,False,3,train
5125,188,106,581,295,05126.jpg,False,151,train
5126,19,37,235,134,05127.jpg,False,187,train
5127,15,58,246,139,05128.jpg,False,4,val
5128,172,107,582,335,05129.jpg,False,21,val
5129,35,38,222,163,05130.jpg,False,85,train
5130,50,159,595,456,05131.jpg,False,154,train
5131,35,92,405,309,05132.jpg,False,31,val
5132,37,72,281,187,05133.jpg,False,156,train
5133,19,61,472,309,05134.jpg,False,138,val
5134,3,11,258,137,05135.jpg,False,107,train
5135,32,116,569,370,05136.jpg,False,104,train
5136,54,44,578,401,05137.jpg,False,132,train
5137,21,6,341,146,05138.jpg,False,14,train
5138,21,104,514,377,05139.jpg,False,153,train
5139,37,102,723,407,05140.jpg,False,57,val
5140,59,85,994,677,05141.jpg,False,62,train
5141,24,86,472,309,05142.jpg,False,91,train
5142,3,24,572,275,05143.jpg,False,9,train
5143,43,276,973,562,05144.jpg,False,20,train
5144,17,68,402,241,05145.jpg,False,43,train
5145,123,69,489,259,05146.jpg,False,24,val
5146,53,114,577,299,05147.jpg,False,170,train
5147,72,109,529,323,05148.jpg,False,12,train
5148,55,22,593,399,05149.jpg,False,148,train
5149,55,113,523,331,05150.jpg,False,20,train
5150,47,140,611,426,05151.jpg,False,119,val
5151,48,92,261,161,05152.jpg,False,58,train
5152,28,94,614,389,05153.jpg,False,143,train
5153,335,234,992,740,05154.jpg,False,148,train
5154,22,53,1773,1013,05155.jpg,False,119,train
5155,89,137,524,335,05156.jpg,False,30,train
5156,172,22,760,469,05157.jpg,False,150,train
5157,1,31,443,299,05158.jpg,False,38,train
5158,9,66,600,373,05159.jpg,False,113,val
5159,12,64,254,140,05160.jpg,False,106,val
5160,32,43,620,437,05161.jpg,False,130,train
5161,29,32,472,331,05162.jpg,False,19,val
5162,68,116,543,371,05163.jpg,False,37,val
5163,15,107,624,363,05164.jpg,False,181,train
5164,16,83,564,322,05165.jpg,False,171,train
5165,36,60,586,354,05166.jpg,False,121,train
5166,11,24,117,76,05167.jpg,False,173,train
5167,40,184,702,493,05168.jpg,False,67,train
5168,55,167,769,406,05169.jpg,False,193,val
5169,6,85,292,192,05170.jpg,False,103,train
5170,214,27,558,235,05171.jpg,False,194,val
5171,208,207,772,513,05172.jpg,False,176,train
5172,48,70,274,200,05173.jpg,False,34,train
5173,18,63,639,396,05174.jpg,False,69,train
5174,111,11,531,320,05175.jpg,False,186,train
5175,48,51,279,179,05176.jpg,False,61,train
5176,16,24,580,282,05177.jpg,True,16,val
5177,5,169,799,506,05178.jpg,False,78,train
5178,2,63,625,402,05179.jpg,False,60,train
5179,45,120,569,362,05180.jpg,False,178,train
5180,30,162,565,379,05181.jpg,False,16,train
5181,21,121,390,381,05182.jpg,False,104,train
5182,15,59,1147,617,05183.jpg,False,24,train
5183,24,144,607,398,05184.jpg,False,82,val
5184,80,231,861,679,05185.jpg,False,111,train
5185,14,47,467,221,05186.jpg,False,113,train
5186,29,5,211,144,05187.jpg,False,105,train
5187,28,42,463,308,05188.jpg,False,110,train
5188,17,49,584,433,05189.jpg,False,145,train
5189,80,86,544,299,05190.jpg,False,92,train
5190,24,138,617,358,05191.jpg,False,58,train
5191,55,14,529,374,05192.jpg,False,52,train
5192,72,103,598,302,05193.jpg,False,141,train
5193,29,44,587,463,05194.jpg,False,94,train
5194,67,355,1549,1063,05195.jpg,False,169,train
5195,41,41,239,134,05196.jpg,False,110,train
5196,39,141,594,355,05197.jpg,False,6,train
5197,244,153,632,397,05198.jpg,False,139,train
5198,224,49,621,346,05199.jpg,False,118,train
5199,86,19,505,316,05200.jpg,False,137,train
5200,12,47,251,162,05201.jpg,False,96,train
5201,21,45,269,160,05202.jpg,False,176,train
5202,6,50,300,167,05203.jpg,False,44,train
5203,46,81,507,278,05204.jpg,False,156,val
5204,35,50,673,495,05205.jpg,False,123,train
5205,118,39,882,681,05206.jpg,False,171,train
5206,111,184,543,358,05207.jpg,False,125,train
5207,100,240,1577,968,05208.jpg,False,54,train
5208,3,40,300,154,05209.jpg,False,91,train
5209,18,84,205,167,05210.jpg,False,160,train
5210,52,21,400,262,05211.jpg,False,179,train
5211,15,82,337,223,05212.jpg,False,19,train
5212,99,124,961,665,05213.jpg,False,74,train
5213,16,434,1266,894,05214.jpg,False,78,train
5214,14,19,793,452,05215.jpg,False,182,train
5215,135,116,897,579,05216.jpg,False,62,train
5216,111,82,886,584,05217.jpg,False,147,train
5217,34,162,703,428,05218.jpg,False,59,train
5218,279,316,1345,921,05219.jpg,False,169,train
5219,16,79,727,449,05220.jpg,False,129,train
5220,34,49,281,144,05221.jpg,False,68,train
5221,70,101,850,460,05222.jpg,False,68,train
5222,19,12,252,181,05223.jpg,False,112,train
5223,5,14,93,58,05224.jpg,False,0,train
5224,108,103,2743,1758,05225.jpg,False,177,train
5225,366,401,1516,1012,05226.jpg,False,24,train
5226,41,138,760,519,05227.jpg,False,93,train
5227,17,19,640,289,05228.jpg,False,95,train
5228,21,25,463,288,05229.jpg,False,108,train
5229,223,66,552,261,05230.jpg,False,156,val
5230,6,34,427,266,05231.jpg,False,68,train
5231,195,248,854,557,05232.jpg,False,191,val
5232,70,46,529,309,05233.jpg,False,143,train
5233,101,120,944,685,05234.jpg,False,182,val
5234,43,27,594,351,05235.jpg,False,72,train
5235,151,166,1441,1027,05236.jpg,False,100,train
5236,29,32,399,330,05237.jpg,False,194,train
5237,58,217,975,608,05238.jpg,False,140,train
5238,55,36,426,314,05239.jpg,False,99,train
5239,24,61,672,487,05240.jpg,False,86,train
5240,60,420,1634,981,05241.jpg,False,181,train
5241,43,113,618,428,05242.jpg,False,124,train
5242,1,8,111,78,05243.jpg,False,87,train
5243,53,109,506,379,05244.jpg,False,126,train
5244,11,27,226,163,05245.jpg,False,195,val
5245,129,73,519,405,05246.jpg,False,109,train
5246,41,120,589,315,05247.jpg,False,178,val
5247,382,172,1249,883,05248.jpg,False,132,train
5248,118,128,462,266,05249.jpg,False,54,train
5249,31,38,631,438,05250.jpg,False,108,train
5250,35,105,531,397,05251.jpg,False,189,train
5251,20,126,932,725,05252.jpg,False,94,train
5252,53,1,687,495,05253.jpg,False,94,train
5253,5,16,200,150,05254.jpg,False,122,train
5254,40,51,538,326,05255.jpg,False,28,train
5255,137,93,488,416,05256.jpg,False,194,val
5256,6,1,608,367,05257.jpg,False,100,train
5257,80,100,401,371,05258.jpg,False,37,train
5258,179,177,753,452,05259.jpg,False,1,train
5259,19,12,613,456,05260.jpg,False,175,train
5260,10,34,242,126,05261.jpg,False,1,train
5261,44,108,560,355,05262.jpg,False,59,val
5262,300,176,1185,711,05263.jpg,False,11,train
5263,75,95,578,368,05264.jpg,False,152,train
5264,8,28,1005,616,05265.jpg,False,13,train
5265,40,66,269,164,05266.jpg,False,13,train
5266,23,47,255,183,05267.jpg,False,64,val
5267,10,5,545,315,05268.jpg,False,22,train
5268,40,10,241,162,05269.jpg,False,68,train
5269,85,107,938,608,05270.jpg,False,186,train
5270,39,43,584,227,05271.jpg,False,17,train
5271,47,164,986,706,05272.jpg,False,20,train
5272,22,43,424,203,05273.jpg,False,32,train
5273,36,65,633,347,05274.jpg,False,60,train
5274,101,160,464,308,05275.jpg,False,34,val
5275,9,18,626,471,05276.jpg,False,153,train
5276,21,41,415,330,05277.jpg,False,154,train
5277,17,139,379,251,05278.jpg,False,38,train
5278,41,35,592,377,05279.jpg,False,141,train
5279,137,114,919,544,05280.jpg,False,14,train
5280,147,125,471,426,05281.jpg,False,2,train
5281,256,310,1504,727,05282.jpg,False,181,train
5282,109,224,890,619,05283.jpg,False,166,val
5283,15,13,294,195,05284.jpg,False,117,train
5284,67,102,564,368,05285.jpg,False,186,train
5285,295,106,1653,1057,05286.jpg,False,146,train
5286,110,75,272,151,05287.jpg,False,151,train
5287,88,320,1204,747,05288.jpg,False,175,train
5288,42,103,618,411,05289.jpg,False,103,train
5289,250,343,1345,994,05290.jpg,False,34,train
5290,67,56,606,427,05291.jpg,False,88,train
5291,14,159,548,457,05292.jpg,False,193,train
5292,13,62,276,179,05293.jpg,False,137,train
5293,40,63,444,280,05294.jpg,False,149,train
5294,30,16,430,215,05295.jpg,False,1,train
5295,24,27,429,257,05296.jpg,False,135,train
5296,518,493,1090,981,05297.jpg,False,144,train
5297,25,60,487,286,05298.jpg,False,101,train
5298,68,111,561,378,05299.jpg,False,136,train
5299,1,32,192,133,05300.jpg,False,170,train
5300,12,179,326,367,05301.jpg,False,96,train
5301,56,79,552,251,05302.jpg,False,150,train
5302,19,81,238,168,05303.jpg,False,103,train
5303,11,31,271,179,05304.jpg,False,7,train
5304,147,118,940,663,05305.jpg,False,74,train
5305,53,169,582,389,05306.jpg,False,8,val
5306,58,85,532,433,05307.jpg,False,3,train
5307,32,75,564,241,05308.jpg,False,127,train
5308,5,35,266,169,05309.jpg,False,64,train
5309,163,162,563,375,05310.jpg,False,38,val
